LocationID,ARPLatitude,ARPLongitude
'HQZ,32-44-49.0660N,096-31-49.5020W
'2TA2,32-46-45.2000N,096-36-04.0400W
'LXY,31-38-28.2420N,096-30-52.0540W
'11TS,31-39-28.6060N,096-24-40.9200W
'3E0,35-42-50.1560N,100-36-11.4920W
'5TE8,35-45-40.1530N,100-45-06.5130W
'81TA,29-33-23.8240N,098-55-46.1060W
'TE33,31-41-00.4770N,102-11-01.4960W
'7TX5,32-13-01.4130N,102-09-35.5170W
'MDD,32-02-11.6536N,102-06-05.4992W
'MAF,31-56-33.1000N,102-12-06.9000W
'03TA,31-59-48.3000N,102-06-03.4000W
'7TX7,32-04-10.0200N,102-01-32.4900W
'7T7,31-51-18.3000N,102-04-26.2000W
'32XS,32-27-41.4200N,097-00-31.3200W
'T56,32-30-46.1240N,096-55-36.3965W
'TA11,32-23-00.5110N,097-00-51.0130W
'JWY,32-27-29.8550N,096-54-45.0950W
'TA82,31-03-39.8400N,095-45-05.3800W
'XS17,30-42-32.7020N,096-54-06.9350W
'TE50,32-10-23.5380N,096-57-57.9990W
'XS18,30-23-04.7460N,096-13-28.8570W
'TE34,32-45-45.4680N,097-58-22.1470W
'XA46,32-41-37.0900N,095-27-15.7000W
'3F9,32-40-36.1000N,095-30-38.9000W
'TX62,32-38-00.4860N,095-26-20.8370W
'JDD,32-44-31.9000N,095-29-47.3000W
'12TS,32-54-30.4470N,097-58-38.1430W
'0TS7,32-50-00.4540N,098-07-31.1600W
'88TS,32-50-00.4560N,098-03-07.1540W
'MWL,32-46-53.7800N,098-03-36.6300W
'XA26,32-47-55.7200N,098-08-46.2300W
'TA32,32-48-00.9150N,098-04-00.2080W
'TX34,32-50-52.6500N,097-59-03.5000W
'TE89,27-16-46.6332N,098-58-02.9725W
'7TE7,26-23-01.2430N,098-20-01.0560W
'TS86,29-33-45.8480N,095-33-50.8010W
'6TS4,31-11-10.6320N,097-23-26.0280W
'E01,31-34-56.9000N,102-54-32.5000W
'TX42,29-56-11.5100N,096-02-11.5000W
'4TX0,29-51-48.7950N,094-50-03.7220W
'33TA,30-19-58.7500N,095-36-43.7990W
'TE85,30-20-31.9600N,095-39-40.7700W
'XA47,31-18-35.0000N,097-29-05.3000W
'1TA1,32-37-42.0000N,099-08-25.0000W
'57XS,32-29-31.2800N,099-08-46.2400W
'TX36,32-03-39.3000N,097-35-18.9000W
'TX28,32-01-18.0000N,097-40-39.5000W
'43TA,32-01-30.5420N,097-37-35.0800W
'84TE,31-59-17.0400N,097-32-35.4500W
'F85,33-43-45.3500N,102-44-01.7460W
'XS70,33-08-26.1000N,095-01-21.2900W
'OSA,33-05-48.8000N,094-57-42.3000W
'2TS1,33-10-31.6000N,094-58-14.7400W
'6X0,32-05-51.0000N,095-17-41.5000W
'F53,33-12-55.2000N,095-14-14.0000W
'93TA,33-03-36.4330N,095-09-27.7860W
'8TE5,33-10-33.8700N,095-14-07.4100W
'87TA,30-11-20.7280N,099-16-11.1650W
'XS20,30-09-14.7340N,099-17-52.1660W
'4TS5,30-13-18.9000N,099-29-54.2400W
'84XS,30-15-18.0000N,099-23-56.0000W
'XS23,30-07-35.7360N,099-28-16.1810W
'XS22,30-12-14.7160N,099-40-25.2160W
'XA78,33-27-44.3100N,097-04-15.5300W
'XS24,29-49-46.8180N,097-05-56.9490W
'1TE0,34-16-10.2780N,102-43-01.7750W
'2T1,34-11-06.4910N,102-38-27.9530W
'7TE5,31-40-45.0000N,098-39-49.0000W
'TA24,31-28-30.5920N,098-42-41.1670W
'TA89,31-31-25.5860N,098-48-01.1720W
'37F,33-28-07.4000N,099-35-10.4000W
'71XA,32-21-10.5500N,095-42-58.7800W
'3TE3,33-04-26.4500N,096-25-55.2000W
'XA48,33-38-30.0000N,097-18-54.0000W
'OCH,31-34-39.9500N,094-42-36.4000W
'02TX,31-36-45.8000N,094-38-51.3000W
'99TS,33-11-53.4380N,094-40-52.7390W
'3XA5,29-33-01.9300N,095-05-08.6700W
'TS87,30-25-04.7400N,096-04-45.8440W
'7TA1,30-23-31.5000N,096-04-40.7400W
'60R,30-22-01.7000N,096-06-46.6000W
'XS25,29-23-04.8700N,095-40-58.8110W
'87TE,29-27-06.8710N,095-51-55.8300W
'TE67,29-25-44.8400N,098-07-54.0200W
'TE86,29-26-40.0000N,098-06-46.0000W
'5TS8,29-48-30.7900N,098-16-21.0500W
'TE60,29-42-57.6900N,098-07-27.0800W
'77TS,29-47-58.0000N,098-05-06.0000W
'48TS,29-40-03.8120N,098-11-56.0370W
'9TA1,29-39-30.8130N,098-08-16.0310W
'TE35,29-41-40.8090N,098-08-49.0320W
'BAZ,29-42-20.7000N,098-02-35.6000W
'1TX4,29-16-24.0250N,095-53-12.8500W
'XS09,30-32-15.0000N,095-26-11.0000W
'73TX,30-34-10.3000N,095-28-56.5000W
'61R,30-53-02.6000N,093-44-32.9000W
'35XS,33-46-42.6500N,097-43-57.2900W
'XS27,30-02-15.7710N,094-23-45.6820W
'6TS6,31-02-29.6690N,096-12-05.8580W
'24TS,32-49-35.0000N,097-12-46.0000W
'TE65,32-51-33.0000N,097-13-48.0000W
'6TS7,30-13-57.7460N,097-54-53.0280W
'1TS0,29-40-13.8120N,094-40-14.7030W
'89TS,31-34-00.7400N,095-46-00.0150W
'71TA,31-49-50.8500N,102-14-51.2400W
'32XA,31-50-46.3800N,102-22-27.5800W
'ODO,31-55-17.0946N,102-23-13.6783W
'00XS,33-02-00.3400N,101-56-01.5790W
'13TS,27-27-19.1050N,098-55-35.0850W
'7TX9,33-21-31.4360N,094-26-15.7190W
'08XS,29-06-29.0000N,095-46-39.0000W
'TE61,28-42-47.4000N,096-24-33.0000W
'ONY,33-21-03.2000N,098-49-09.0000W
'ORG,30-04-06.4258N,093-48-14.4728W
'TA56,28-03-23.9500N,098-08-31.3500W
'NOG,27-53-48.5463N,098-02-36.7993W
'XS33,30-03-44.7610N,093-51-52.6130W
'TA97,29-38-14.8520N,095-58-07.8400W
'TS71,32-31-40.4940N,096-56-38.0110W
'XA49,30-01-30.0000N,101-32-45.0000W
'OZA,30-44-06.7000N,101-12-07.9000W
'4TA8,30-37-00.6420N,101-01-01.3740W
'TX12,34-16-44.1800N,100-05-34.2700W
'3F6,34-01-39.4790N,100-16-55.2090W
'1XA5,30-08-06.0600N,097-08-34.5000W
'9TE7,30-14-43.0000N,097-04-58.0000W
'3XS1,28-46-01.9600N,096-18-24.8870W
'PSX,28-43-39.0000N,096-15-03.4000W
'0XS3,28-47-32.0000N,096-02-31.0000W
'XS35,28-44-20.9610N,096-13-08.8800W
'TS43,28-42-58.9640N,096-12-50.8800W
'11XA,31-56-59.0000N,095-42-47.0000W
'PSN,31-46-46.9000N,095-42-22.7000W
'4TS3,31-43-58.0400N,095-37-33.6000W
'T13,32-28-38.5800N,096-41-07.5000W
'TX54,26-12-45.0000N,098-24-29.0000W
'3XA4,26-14-22.0300N,098-22-14.6000W
'TA65,32-49-16.4440N,098-28-43.1950W
'TX13,35-53-21.4000N,101-01-48.5000W
'PPA,35-36-46.8000N,100-59-46.5000W
'XS36,30-15-12.7000N,101-41-29.8700W
'T45,35-21-42.1000N,101-21-54.3000W
'3TE5,35-19-50.1740N,101-23-06.6010W
'4XS2,33-10-14.0000N,097-43-54.0000W
'XS30,33-36-18.3850N,095-28-54.8370W
'PRX,33-38-11.8000N,095-27-02.7000W
'39TA,33-39-09.3760N,095-39-20.8570W
'XA60,33-39-34.7800N,095-32-47.4000W
'XS88,33-51-26.5800N,095-42-17.2600W
'65XS,32-13-23.5340N,097-16-54.0470W
'TE16,32-15-01.5300N,097-17-50.0490W
'TX74,32-15-41.0000N,097-16-31.0000W
'XS38,29-39-37.8270N,095-12-06.7610W
'TS88,29-41-22.8240N,095-12-03.7610W
'XS37,29-41-31.8240N,095-11-45.7600W
'XS16,29-39-33.0000N,095-06-43.0000W
'TS44,29-50-32.8100N,096-01-32.1950W
'1TS1,29-54-45.8130N,095-59-38.8430W
'XS71,28-44-55.2000N,098-02-43.9000W
'66TA,29-35-25.8370N,095-16-58.7700W
'7TA2,29-33-47.8390N,095-14-58.7660W
'TS45,29-34-35.8390N,095-19-58.7750W
'89XS,29-35-06.8380N,095-18-12.7720W
'03TX,29-34-53.8380N,095-18-25.7720W
'1TE6,29-33-52.7500N,095-23-16.9200W
'29TE,29-33-31.1000N,095-16-50.9000W
'45TX,29-34-42.4000N,095-23-29.5200W
'T79,29-33-20.8420N,095-19-40.7750W
'TE98,28-53-50.0000N,099-07-02.0000W
'XS40,28-48-00.9130N,099-00-01.1110W
'T30,28-49-20.1000N,099-06-32.5000W
'96XA,31-17-04.0000N,103-38-38.0000W
'PEQ,31-22-56.6000N,103-30-38.6000W
'TE99,32-01-17.4000N,097-15-13.4400W
'PYX,36-24-46.5040N,100-45-05.6750W
'4TX3,33-39-40.3700N,095-50-00.8790W
'TS54,33-00-53.4280N,095-26-03.8190W
'2TA3,31-43-05.4380N,104-35-52.7850W
'T24,31-14-00.6790N,093-58-54.6800W
'TA66,29-42-50.8040N,098-51-36.1030W
'XS43,29-39-41.8130N,098-57-23.1120W
'XA27,33-01-56.0000N,094-57-39.0000W
'XA23,33-01-04.0000N,094-58-12.0000W
'F98,33-13-01.9000N,102-49-48.3000W
'PVW,34-10-05.3300N,101-43-02.4100W
'9TX3,34-10-08.2590N,101-38-06.6170W
'7TA3,34-10-51.2620N,101-50-14.6390W
'6TS0,34-05-21.1930N,101-44-25.6610W
'XA79,33-00-48.4300N,096-47-23.8300W
'49TS,33-04-20.4330N,096-48-32.0010W
'6TS5,33-04-24.7900N,096-48-52.9230W
'TX59,33-04-23.8510N,096-08-50.9580W
'1TS4,33-04-06.4330N,096-48-05.0010W
'6TS9,33-01-21.4200N,096-45-59.6000W
'35TA,33-02-36.7400N,096-50-14.8500W
'TS75,30-19-03.4900N,095-51-28.7550W
'PEZ,28-57-15.1000N,098-31-11.9000W
'TE74,32-57-13.0000N,095-52-01.0000W
'TS51,28-41-27.0000N,096-33-05.8800W
'45TE,33-11-30.4290N,097-19-31.0690W
'74T,33-10-58.8400N,097-15-16.6050W
'XA10,33-13-54.9000N,097-20-19.5700W
'3XA7,30-53-26.9400N,099-00-22.2600W
'27XA,32-58-45.8000N,097-53-23.7000W
'XA80,27-50-47.0000N,097-03-47.0000W
'RAS,27-48-42.6000N,097-05-19.5000W
'XS45,27-42-57.1170N,097-10-22.9590W
'4XA6,29-56-11.6200N,093-59-19.9600W
'8XS4,29-55-01.7710N,093-53-14.6090W
'5XS1,29-54-32.1600N,093-55-24.7000W
'90XS,29-22-59.8430N,094-46-24.7050W
'0TA9,29-23-27.8420N,094-45-50.7040W
'PIL,26-09-58.3000N,097-20-45.2000W
'TX57,26-04-20.2810N,097-09-48.8970W
'PKV,28-39-11.9000N,096-40-57.8000W
'7TS5,28-37-29.9870N,096-41-00.9260W
'10XA,28-40-47.8100N,096-39-39.2300W
'9TE4,28-34-10.9930N,096-37-46.9220W
'T05,26-33-36.5600N,097-26-21.3000W
'8TX5,29-57-44.7690N,093-55-55.6180W
'91XS,28-26-33.0070N,096-25-30.9070W
'XS87,28-26-42.0000N,096-26-54.0000W
'XA81,28-25-35.0000N,096-26-58.0000W
'72TA,28-27-31.0000N,096-17-31.0000W
'2TA5,28-28-11.0050N,096-29-30.9120W
'XS46,28-25-47.0090N,096-26-39.9090W
'9R5,27-53-12.0017N,097-20-58.6898W
'TE87,27-54-57.0000N,097-19-13.0000W
'2TE7,33-13-41.4000N,101-08-07.2600W
'9TX6,33-10-30.3430N,101-01-26.4590W
'5F1,33-12-11.9000N,101-20-17.6000W
'XS47,29-00-00.8910N,098-34-16.0660W
'TS85,33-48-38.0000N,096-42-14.0000W
'9TX7,33-50-30.3680N,096-40-10.9870W
'TE68,33-44-38.8200N,096-39-35.5800W
'XS91,32-05-11.4000N,095-35-57.6000W
'XS50,27-23-01.1340N,098-18-36.0290W
'XS52,27-20-06.1600N,097-07-40.9380W
'XS51,27-24-16.1350N,098-08-41.0150W
'8TX8,27-21-39.1390N,098-10-46.0180W
'3T9,29-28-15.9000N,103-56-11.1000W
'PRS,29-38-03.1650N,104-21-41.3800W
'44TA,33-07-29.0000N,096-31-19.0000W
'34TA,33-10-01.4180N,096-29-13.9510W
'07TX,33-11-02.4170N,096-26-52.9460W
'TX09,32-39-39.9500N,095-01-01.2400W
'TS05,26-05-01.2770N,097-57-01.0060W
'47TA,33-15-21.4210N,096-53-07.0090W
'83TA,31-54-01.0000N,096-36-01.0000W
'F01,34-16-37.5351N,099-45-34.8688W
'50XS,29-02-35.8720N,100-35-04.2950W
'T14,32-57-08.9850N,096-05-45.2150W
'3TS5,34-21-42.0100N,101-05-00.0300W
'XA50,32-47-45.6000N,095-26-39.6000W
'30TE,33-48-40.2960N,101-23-46.5670W
'5XS0,33-29-47.9400N,096-15-53.1000W
'TA25,32-25-54.2000N,098-35-41.1000W
'F23,32-27-05.3100N,098-40-53.4450W
'49F,31-13-37.3000N,101-57-10.5000W
'09TA,33-43-27.9000N,096-17-53.9000W
'XS56,26-26-55.2460N,097-47-30.9840W
'92XS,26-28-44.2440N,097-41-13.9680W
'XS58,30-02-38.7740N,094-42-20.7140W
'14TS,27-25-18.0000N,098-36-15.7000W
'1TS7,28-18-49.0190N,097-02-43.9660W
'XS59,28-16-51.0240N,097-12-40.9710W
'TE46,28-18-23.4800N,097-16-49.9800W
'RFG,28-17-45.8400N,097-19-34.9700W
'7TA7,31-50-23.6200N,094-57-40.7800W
'TX47,33-42-27.6600N,096-13-25.8600W
'7TS0,33-05-40.0000N,097-25-38.0000W
'46XA,33-02-24.4600N,097-32-53.3500W
'TA02,33-06-10.4370N,097-27-51.0800W
'T76,33-08-57.4320N,097-29-46.0860W
'3TE7,33-01-32.9700N,097-27-33.3600W
'15TS,32-59-12.4380N,096-41-50.9880W
'XA40,32-59-44.3500N,096-39-56.2400W
'04XA,32-58-30.4800N,096-43-33.8500W
'XS61,31-06-53.6020N,099-00-12.1690W
'TE69,29-34-35.6700N,095-46-17.8900W
'XA15,31-25-37.0000N,096-58-47.0000W
'67R,26-25-27.4200N,098-50-45.8900W
'XS64,26-14-56.2640N,097-33-53.9520W
'TE47,32-12-32.5340N,097-19-04.0500W
'3TX6,32-14-00.5300N,097-22-51.0580W
'TX88,32-09-35.7100N,098-56-52.0800W
'52F,33-02-59.4410N,097-13-56.0550W
'54F,31-52-54.6000N,100-32-27.0000W
'TE17,31-26-20.6090N,097-08-49.0050W
'XA51,31-25-06.0000N,097-07-33.0000W
'TE62,27-51-15.3570N,097-40-56.1890W
'RBO,27-46-41.3000N,097-41-24.4000W
'XS66,27-48-14.0870N,097-44-36.9870W
'4XA4,30-41-00.7900N,097-08-36.1600W
'RCK,30-37-52.9550N,096-59-22.1550W
'RKP,28-05-10.4000N,097-02-37.3000W
'XS67,27-56-40.0000N,096-59-06.0000W
'ECU,29-56-48.9105N,100-10-25.8768W
'3TA0,30-05-49.2800N,100-24-16.3809W
'8TX2,29-58-42.7590N,100-12-06.2880W
'XS69,29-54-40.7750N,100-00-01.2570W
'T48,32-52-05.2400N,096-13-08.9100W
'13XS,32-53-04.0000N,096-27-52.0000W
'F46,32-55-50.1400N,096-26-07.7480W
'XS72,30-29-00.7390N,094-50-00.7450W
'58TE,33-24-23.3170N,102-04-36.6140W
'76XA,29-54-44.3000N,097-22-23.9000W
'T54,29-31-27.8600N,095-46-30.8210W
'TS90,29-24-08.8580N,095-25-54.7860W
'TE88,29-21-24.9900N,095-27-33.8500W
'TA33,29-21-28.8710N,095-38-06.8060W
'91TS,29-22-02.6700N,095-20-26.0000W
'XA16,33-29-39.0000N,097-27-56.0000W
'56F,32-49-27.5000N,100-24-46.2000W
'71TE,30-22-40.7080N,098-22-34.0830W
'XS75,30-27-23.0000N,098-29-23.0000W
'9TA0,30-27-54.0000N,097-39-45.2200W
'72XS,30-02-00.7960N,096-41-04.9110W
'XA11,32-55-02.1900N,096-30-30.4900W
'68TS,32-52-30.4460N,096-17-15.9270W
'33XA,32-51-25.0400N,096-18-29.8450W
'3TE4,30-00-31.5850N,104-39-52.7280W
'83TE,29-29-48.8310N,099-29-38.1660W
'95XS,29-42-52.7880N,093-54-43.6000W
'TS48,29-42-45.7910N,093-51-34.5920W
'2TA7,29-41-46.7890N,093-57-23.6080W
'51XS,29-41-35.7890N,093-58-00.6090W
'TA68,29-42-50.7880N,093-54-46.6010W
'3XA9,29-43-13.0000N,093-52-06.0000W
'TA12,29-42-12.0000N,093-56-42.0800W
'TS91,29-42-00.7930N,093-51-50.5940W
'XS31,33-42-06.3810N,096-49-55.0030W
'7TS1,32-51-50.4580N,097-23-44.0670W
'2TX,30-55-14.6450N,097-32-25.8150W
'76TE,31-30-00.4360N,105-05-01.8120W
'65TX,31-46-30.4800N,105-25-52.7400W
'7TA9,31-25-07.5830N,100-28-14.3390W
'TS65,31-21-30.5870N,100-36-46.3530W
'5TE6,31-16-09.0000N,100-27-39.0000W
'94TA,31-18-20.5930N,100-27-31.3320W
'SJT,31-21-27.9000N,100-29-46.7000W
'03TS,31-27-57.2100N,100-26-02.3700W
'XA28,29-25-03.5500N,098-17-10.2400W
'09XS,29-25-58.8370N,098-29-32.0610W
'5C1,29-43-23.4128N,098-41-40.3862W
'1T8,29-44-20.8000N,098-27-04.0610W
'9R7,29-38-30.8110N,098-34-41.0730W
'9TX5,29-44-40.7980N,098-32-14.0700W
'53TE,29-28-03.8600N,098-41-43.2100W
'24XA,29-19-15.4900N,098-22-13.0600W
'XS82,29-25-20.8390N,098-29-02.0600W
'XS84,29-21-40.8470N,098-26-57.0560W
'36TA,29-33-11.8220N,098-29-31.0640W
'XA29,29-29-22.1100N,098-32-51.2900W
'74R,29-17-04.5000N,098-29-53.9000W
'SKF,29-23-03.2400N,098-34-52.0200W
'1T7,29-48-42.3000N,098-25-33.8000W
'MDA,29-25-52.8390N,098-22-40.0510W
'XS83,29-30-27.5500N,098-34-16.7000W
'64TX,29-37-10.8600N,098-29-34.1700W
'2XA6,29-26-04.7400N,098-25-04.0800W
'77TE,29-32-47.8240N,098-24-38.0560W
'SAT,29-32-02.2488N,098-28-08.6054W
'8T8,29-30-36.7000N,098-47-54.3000W
'XS81,29-25-36.8380N,098-29-59.0620W
'TE23,29-30-48.2800N,098-35-20.0200W
'39TX,29-26-40.8360N,098-38-24.0750W
'TX69,29-21-07.7200N,098-32-41.7900W
'SSF,29-20-13.1360N,098-28-15.7630W
'50TS,29-27-38.8360N,098-19-50.0470W
'75XS,29-14-57.8610N,098-28-34.0550W
'T94,29-34-12.6730N,098-28-06.2010W
'XS85,29-30-31.9100N,098-34-48.6900W
'XS89,29-37-15.8140N,098-27-21.0610W
'86TS,31-29-00.6520N,094-02-00.6920W
'78R,31-32-22.6510N,094-10-13.7090W
'53XS,26-09-01.0000N,097-35-36.0000W
'1TS3,29-29-45.8280N,094-57-01.7310W
'7TS2,29-49-52.7970N,097-53-21.0140W
'36XA,29-51-10.0100N,097-56-48.2300W
'2TX9,31-19-40.1300N,098-48-17.1700W
'81R,31-14-08.7015N,098-43-03.7275W
'37TX,31-19-17.5950N,098-51-56.1650W
'XS94,27-06-41.1070N,099-25-21.1440W
'1XS0,27-59-26.1300N,097-53-38.8100W
'XA03,33-25-39.9100N,097-16-16.6050W
'T87,33-20-32.0000N,097-16-12.0000W
'TS74,33-21-45.4120N,097-17-40.0660W
'TX33,33-20-30.4140N,097-18-31.0680W
'TE24,33-23-35.4100N,097-12-19.0530W
'T58,33-19-54.4170N,097-13-49.0580W
'58F,33-21-57.8000N,097-08-47.0000W
'TX96,33-23-57.4100N,097-15-25.0610W
'6X8,33-20-24.0000N,097-06-11.0000W
'XS93,26-43-13.4750N,098-33-36.5700W
'38XS,26-48-54.7700N,098-28-45.4950W
'5TA5,29-20-09.8500N,095-06-54.7440W
'2TE1,29-19-24.4500N,095-03-20.3000W
'3TX4,29-19-37.5500N,095-03-33.6000W
'TA30,29-19-07.8500N,095-05-08.7400W
'86TE,32-38-59.4700N,098-08-50.1500W
'9TE0,32-23-57.0000N,096-23-00.8100W
'1TA0,29-36-39.8230N,095-00-37.7400W
'8TA1,28-28-41.0030N,096-45-42.9380W
'5TA9,32-36-33.0000N,096-31-34.0000W
'F97,32-57-16.3920N,102-32-27.2350W
'05TA,29-48-32.8700N,096-15-54.2800W
'3TA2,29-44-11.8410N,096-03-50.8500W
'9TS0,29-47-09.8330N,096-02-35.8480W
'1XA7,29-44-00.2100N,096-03-33.0500W
'93TS,29-44-53.8400N,096-06-52.8550W
'2TA4,29-44-51.8410N,096-17-33.8740W
'45XA,29-29-42.4000N,098-03-27.5000W
'0TX6,29-30-18.1500N,097-59-49.7250W
'XS98,29-34-01.9900N,097-56-49.0600W
'E70,29-36-08.6625N,097-59-26.0270W
'TE51,29-32-20.8340N,097-50-06.0060W
'SEQ,29-33-56.8290N,097-54-30.0120W
'XA82,29-37-00.0000N,097-52-54.0000W
'GNC,32-40-31.2000N,102-39-09.6000W
'5TA0,32-43-55.3690N,102-56-37.7390W
'39TE,32-43-05.3790N,102-44-17.6940W
'TS20,33-31-56.3460N,099-11-37.2640W
'60F,33-38-54.6600N,099-15-40.7000W
'5TX0,33-10-24.4310N,097-03-05.0340W
'TA67,33-44-54.3100N,102-04-01.6240W
'2F1,35-14-04.6000N,100-11-07.1000W
'9TX9,30-44-53.5860N,101-57-55.4660W
'09TX,30-44-20.5860N,102-01-25.4690W
'XS99,30-28-15.7380N,094-54-45.7520W
'72TS,29-21-38.8860N,096-37-20.9030W
'9XS2,33-39-13.7500N,096-46-36.8100W
'11TX,33-40-00.3810N,096-41-25.9810W
'8TA2,33-39-01.3810N,096-36-33.9710W
'14XA,33-39-28.8700N,096-47-17.3700W
'TA93,33-37-59.9000N,096-44-00.8400W
'SWI,33-37-26.9000N,096-35-10.1000W
'51TS,33-38-13.9900N,096-37-27.4800W
'GYI,33-42-50.8000N,096-40-25.2000W
'XS49,29-29-24.8610N,097-07-18.9490W
'TE36,29-23-30.8740N,097-11-04.9530W
'5TE9,31-10-00.4640N,105-21-31.8330W
'79XS,34-28-00.2300N,101-18-01.5770W
'T69,28-02-18.8407N,097-32-33.0045W
'7TS3,29-55-56.5300N,098-40-37.6200W
'3TE6,35-34-12.1590N,101-10-08.5650W
'F49,33-29-06.8378N,101-39-42.0400W
'XA68,33-23-30.4000N,097-21-19.0700W
'T28,33-21-16.1800N,097-26-20.6100W
'96XS,29-31-43.8270N,094-45-57.7080W
'84R,30-01-41.6000N,097-10-01.3000W
'08XA,30-28-45.3100N,096-30-14.5100W
'SNK,32-41-36.2000N,100-57-01.7000W
'53T,29-12-57.8640N,098-32-58.0630W
'TE37,30-16-08.7030N,100-27-03.3150W
'9TE2,30-34-06.1205N,100-26-39.0885W
'0XS2,30-33-19.6250N,100-31-52.5000W
'SOA,30-35-08.5000N,100-38-54.8000W
'TS49,30-11-02.7600N,094-30-21.6980W
'5TX3,29-38-31.8290N,095-12-41.7620W
'XA83,26-04-14.0000N,097-09-25.7500W
'0XS5,26-08-49.2760N,097-10-25.8990W
'E42,36-13-15.6000N,101-11-40.2000W
'52TS,30-25-06.7080N,098-09-46.0610W
'8TA3,30-31-00.6930N,098-10-27.0680W
'0XS6,30-30-03.6970N,098-08-49.0650W
'88R,30-28-25.6150N,098-07-17.1700W
'0XS7,29-11-30.8610N,100-16-31.2600W
'0XS8,29-04-33.8720N,100-22-31.2690W
'55XS,29-09-58.8610N,100-25-06.2790W
'T70,29-07-06.3370N,100-28-20.0683W
'TA95,30-01-09.4500N,095-26-34.5000W
'7TS6,30-01-58.7920N,095-30-04.7840W
'41XA,29-49-53.8800N,098-27-44.6500W
'TE53,29-48-19.7000N,095-30-28.9500W
'6XS7,33-02-43.0000N,097-40-29.3000W
'7XS1,32-59-36.0000N,097-40-37.0000W
'61TE,32-59-12.4440N,097-37-11.0900W
'TA16,33-26-34.3100N,100-51-16.4600W
'7XS4,29-37-41.0000N,095-33-24.0000W
'56XS,29-38-30.8380N,095-33-12.7980W
'1TS5,29-38-36.8380N,095-34-51.8010W
'F56,32-54-37.7000N,099-44-03.0000W
'63F,32-10-24.8990N,101-49-20.9000W
'49XS,31-26-54.0000N,098-19-16.0000W
'14TA,29-53-40.2200N,098-24-14.0000W
'15TX,32-18-15.4930N,098-19-31.1640W
'17TX,32-26-55.4810N,098-15-18.1600W
'SEP,32-12-55.2000N,098-10-39.6000W
'TS95,31-38-37.0000N,100-58-10.3000W
'96TE,31-54-10.9000N,100-52-17.8000W
'58XS,31-49-50.4970N,101-03-21.4030W
'46TE,31-50-59.0000N,101-03-36.0000W
'2TS8,29-13-13.8740N,097-52-18.0040W
'30TX,30-13-56.5000N,098-39-17.9000W
'TS76,30-15-07.5550N,098-35-41.0850W
'H70,36-20-44.3000N,102-02-57.3000W
'XA05,34-06-03.7800N,102-37-27.2400W
'9XS6,34-03-11.3140N,102-31-19.7030W
'68TA,29-38-34.8390N,095-36-25.8030W
'59TA,29-36-54.8430N,095-36-15.8040W
'42TE,29-36-23.3000N,095-37-07.9000W
'94TS,33-12-36.2700N,095-31-57.8100W
'88TX,33-09-29.0000N,095-35-57.0000W
'SLR,33-09-35.4000N,095-37-16.1000W
'TA69,32-49-00.4570N,096-35-00.9700W
'23TE,32-46-48.0000N,096-34-05.0000W
'X43,36-01-45.1280N,101-49-43.6160W
'2KL,30-35-57.2000N,098-24-33.2000W
'SWW,32-28-02.5000N,100-27-59.6000W
'86XS,32-24-00.4370N,100-22-01.3720W
'TA00,32-23-03.0000N,100-16-43.0000W
'2XA9,32-27-08.5200N,100-23-49.8000W
'2F4,33-10-51.6000N,101-49-09.8000W
'47XA,30-30-38.0000N,097-24-46.0000W
'41XS,30-32-20.7200N,097-25-08.0000W
'T74,30-34-21.5000N,097-26-35.5000W
'68F,31-39-42.3000N,096-18-37.8000W
'5TA1,31-11-36.6300N,097-24-26.0310W
'TPL,31-09-06.8415N,097-24-27.5866W
'TS92,31-12-52.6270N,097-25-36.0350W
'40TX,31-04-18.0000N,097-22-32.0000W
'59XS,31-04-36.5100N,097-21-52.9800W
'19TX,31-14-17.6220N,097-30-51.0500W
'TA70,31-47-00.6060N,095-53-50.8650W
'1XS7,29-27-00.7190N,102-49-54.5690W
'3TE8,29-19-09.7100N,103-35-00.6660W
'5TX5,32-52-08.4470N,096-16-17.9240W
'TA71,32-42-33.4690N,096-16-43.9250W
'TRL,32-42-30.5800N,096-16-01.5400W
'21TX,33-29-58.4430N,094-05-39.6880W
'64XS,33-25-43.8400N,094-02-52.5600W
'TS50,29-25-02.8360N,094-59-53.7330W
'43XS,29-25-33.8200N,094-58-49.3800W
'TA13,36-15-23.1100N,102-52-13.7280W
'23TX,31-14-58.6200N,097-31-22.0510W
'1TE2,30-08-44.9000N,095-26-02.0000W
'31TA,30-12-14.8600N,095-27-09.4800W
'26TS,30-10-28.1000N,095-27-10.7500W
'1XS9,28-23-43.9880N,098-13-15.0280W
'72F,33-10-48.0150N,099-08-59.1450W
'24TX,32-30-00.4720N,098-23-01.1770W
'43TS,28-28-30.4500N,098-34-50.7000W
'TE63,28-14-46.0000N,098-33-10.0000W
'53TS,33-29-02.3970N,096-50-20.9940W
'8XS6,33-27-08.0000N,096-49-58.0000W
'XA17,33-19-18.0000N,095-33-48.9600W
'XA69,32-20-10.0000N,097-58-10.0000W
'23TA,33-29-14.3910N,096-27-20.9450W
'7TA0,30-05-31.7840N,095-39-05.8010W
'TE49,30-03-39.6000N,095-33-28.0000W
'TA96,30-05-42.7840N,095-32-41.7890W
'1XA9,29-56-38.0000N,095-31-46.0000W
'TS52,30-05-12.2450N,095-37-17.0480W
'16TA,30-55-11.0000N,103-46-58.0000W
